"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:52:34,8079123","ryuk.exe","4888","CloseFile","C:\Users\Cuckoo\Downloads\ryuk.exe","SUCCESS",""
"10:52:34,8081589","ryuk.exe","4888","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Query Value"
"10:52:34,8081837","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Query Value"
"10:52:34,8082076","ryuk.exe","4888","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,8082192","ryuk.exe","4888","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\EMPTY","NAME NOT FOUND","Length: 120"
"10:52:34,8082570","ryuk.exe","4888","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\EMPTY","NAME NOT FOUND","Length: 120"
"10:52:34,8083191","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\NLS\Language","REPARSE","Desired Access: Read"
"10:52:34,8083523","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\NLS\Language","SUCCESS","Desired Access: Read"
"10:52:34,8083677","ryuk.exe","4888","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\Language","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,8083778","ryuk.exe","4888","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Language\InstallLanguageFallback","BUFFER OVERFLOW","Length: 16"
"10:52:34,8083930","ryuk.exe","4888","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Language","SUCCESS",""
"10:52:34,8084111","ryuk.exe","4888","RegOpenKey","HKLM\OSDATA\System\CurrentControlSet\Control\MUI\UILanguages","NAME NOT FOUND","Desired Access: Read"
"10:52:34,8084416","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","REPARSE","Desired Access: Read"
"10:52:34,8084635","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Desired Access: Read"
"10:52:34,8084780","ryuk.exe","4888","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,8084879","ryuk.exe","4888","RegEnumKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Index: 0, Name: en-GB"
"10:52:34,8085080","ryuk.exe","4888","RegQueryKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:34,8085183","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB","SUCCESS","Desired Access: Read"
"10:52:34,8085331","ryuk.exe","4888","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 274"
"10:52:34,8085595","ryuk.exe","4888","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB\DefaultFallback","SUCCESS","Type: REG_SZ, Length: 12, Data: en-US"
"10:52:34,8085860","ryuk.exe","4888","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB\en-US","SUCCESS","Type: REG_MULTI_SZ, Length: 4, Data: "
"10:52:34,8085985","ryuk.exe","4888","RegEnumValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB","SUCCESS","Index: 0, Name: DefaultFallback, Type: REG_SZ, Length: 12, Data: en-US"
"10:52:34,8086088","ryuk.exe","4888","RegEnumValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB","SUCCESS","Index: 1, Name: en-US, Type: REG_MULTI_SZ, Length: 4, Data: "
"10:52:34,8086216","ryuk.exe","4888","RegEnumValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB","SUCCESS","Index: 2, Name: LCID, Type: REG_DWORD, Length: 4, Data: 2057"
"10:52:34,8086352","ryuk.exe","4888","RegEnumValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB","SUCCESS","Index: 3, Name: Type, Type: REG_DWORD, Length: 4, Data: 274"
"10:52:34,8086487","ryuk.exe","4888","RegEnumValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB","NO MORE ENTRIES","Index: 4, Length: 512"
"10:52:34,8086639","ryuk.exe","4888","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB\AlternateCodePage","NAME NOT FOUND","Length: 12"
"10:52:34,8086814","ryuk.exe","4888","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-GB","SUCCESS",""
"10:52:34,8086957","ryuk.exe","4888","RegEnumKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","NO MORE ENTRIES","Index: 1, Length: 512"
"10:52:34,8087115","ryuk.exe","4888","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS",""
"10:52:34,8087350","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\PendingDelete","REPARSE","Desired Access: Read"
"10:52:34,8087536","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\PendingDelete","NAME NOT FOUND","Desired Access: Read"
"10:52:34,8087921","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"10:52:34,8088425","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"10:52:34,8088806","ryuk.exe","4888","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"10:52:34,8089221","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,8089489","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,8089683","ryuk.exe","4888","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"10:52:34,8089928","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","REPARSE","Desired Access: Read"
"10:52:34,8090094","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS","Desired Access: Read"
"10:52:34,8090276","ryuk.exe","4888","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,8090674","ryuk.exe","4888","RegEnumValue","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","NO MORE ENTRIES","Index: 0, Length: 512"
"10:52:34,8090857","ryuk.exe","4888","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS",""
"10:52:34,8090984","ryuk.exe","4888","RegCloseKey","HKCU","SUCCESS",""
"10:52:34,8091424","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"10:52:34,8091831","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"10:52:34,8092149","ryuk.exe","4888","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"10:52:34,8092377","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,8092479","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,8092916","ryuk.exe","4888","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"10:52:34,8093120","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,8093210","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,8093421","ryuk.exe","4888","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"10:52:34,8093580","ryuk.exe","4888","RegCloseKey","HKCU","SUCCESS",""
"10:52:34,8093741","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"10:52:34,8093953","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"10:52:34,8094271","ryuk.exe","4888","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"10:52:34,8094444","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,8094534","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,8094679","ryuk.exe","4888","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"10:52:34,8094966","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,8095053","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,8095232","ryuk.exe","4888","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"10:52:34,8095370","ryuk.exe","4888","RegSetInfoKey","HKCU\Control Panel\Desktop","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,8095484","ryuk.exe","4888","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12"
"10:52:34,8095664","ryuk.exe","4888","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"10:52:34,8095765","ryuk.exe","4888","RegCloseKey","HKCU","SUCCESS",""
"10:52:34,8095927","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"10:52:34,8096357","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"10:52:34,8096675","ryuk.exe","4888","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"10:52:34,8096845","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,8096932","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,8097072","ryuk.exe","4888","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read"
"10:52:34,8097232","ryuk.exe","4888","RegSetInfoKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,8097340","ryuk.exe","4888","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12"
"10:52:34,8097625","ryuk.exe","4888","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: en-GB"
"10:52:34,8097795","ryuk.exe","4888","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS",""
"10:52:34,8097897","ryuk.exe","4888","RegCloseKey","HKCU","SUCCESS",""
"10:52:34,8107210","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Image Base: 0x75fc0000, Image Size: 0x5b5000"
"10:52:34,8110829","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\msvcp_win.dll","SUCCESS","Image Base: 0x76a90000, Image Size: 0x7b000"
"10:52:34,8113428","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\ucrtbase.dll","SUCCESS","Image Base: 0x77530000, Image Size: 0x120000"
"10:52:34,8115259","ryuk.exe","4888","Thread Create","","SUCCESS","Thread ID: 7844"
"10:52:34,8117101","ryuk.exe","4888","Thread Create","","SUCCESS","Thread ID: 2256"
"10:52:34,8117863","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\user32.dll","SUCCESS","Image Base: 0x76c90000, Image Size: 0x19c000"
"10:52:34,8120538","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\win32u.dll","SUCCESS","Image Base: 0x77140000, Image Size: 0x18000"
"10:52:34,8127692","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","Image Base: 0x773c0000, Image Size: 0x23000"
"10:52:34,8138967","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\gdi32full.dll","SUCCESS","Image Base: 0x76e90000, Image Size: 0xdc000"
"10:52:34,8166053","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\advapi32.dll","SUCCESS","Image Base: 0x75760000, Image Size: 0x7b000"
"10:52:34,8183244","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\msvcrt.dll","SUCCESS","Image Base: 0x75c80000, Image Size: 0xbf000"
"10:52:34,8189240","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\sechost.dll","SUCCESS","Image Base: 0x765d0000, Image Size: 0x76000"
"10:52:34,8213360","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\rpcrt4.dll","SUCCESS","Image Base: 0x77080000, Image Size: 0xbe000"
"10:52:34,8218227","ryuk.exe","4888","Thread Create","","SUCCESS","Thread ID: 7272"
"10:52:34,8222131","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"10:52:34,8222478","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"10:52:34,8222754","ryuk.exe","4888","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,8222889","ryuk.exe","4888","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeDllSearchMode","NAME NOT FOUND","Length: 16"
"10:52:34,8225539","ryuk.exe","4888","CreateFile","C:\Users\Cuckoo\Downloads\CRYPTBASE.DLL","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"10:52:34,8229910","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8230594","ryuk.exe","4888","QueryBasicInformationFile","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","CreationTime: 06/10/2021 15:40:12, LastAccessTime: 25/04/2022 10:50:50, LastWriteTime: 06/10/2021 15:40:12, ChangeTime: 25/04/2022 10:25:13, FileAttributes: A"
"10:52:34,8230759","ryuk.exe","4888","CloseFile","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS",""
"10:52:34,8232258","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8232810","ryuk.exe","4888","CreateFileMapping","C:\Windows\SysWOW64\cryptbase.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"10:52:34,8233935","ryuk.exe","4888","CreateFileMapping","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","SyncType: SyncTypeOther"
"10:52:34,8236132","ryuk.exe","4888","Load Image","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","Image Base: 0x75480000, Image Size: 0xa000"
"10:52:34,8237690","ryuk.exe","4888","CloseFile","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS",""
"10:52:34,8240434","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\ucrtbase.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8241112","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\ucrtbase.dll","BUFFER OVERFLOW","Information: Owner"
"10:52:34,8241268","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\ucrtbase.dll","SUCCESS","Information: Owner"
"10:52:34,8241555","ryuk.exe","4888","CloseFile","C:\Windows\SysWOW64\ucrtbase.dll","SUCCESS",""
"10:52:34,8243059","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\msvcp_win.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8243395","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\msvcp_win.dll","BUFFER OVERFLOW","Information: Owner"
"10:52:34,8243525","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\msvcp_win.dll","SUCCESS","Information: Owner"
"10:52:34,8243664","ryuk.exe","4888","CloseFile","C:\Windows\SysWOW64\msvcp_win.dll","SUCCESS",""
"10:52:34,8245080","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\win32u.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8245528","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\win32u.dll","BUFFER OVERFLOW","Information: Owner"
"10:52:34,8245645","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\win32u.dll","SUCCESS","Information: Owner"
"10:52:34,8245764","ryuk.exe","4888","CloseFile","C:\Windows\SysWOW64\win32u.dll","SUCCESS",""
"10:52:34,8246916","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\gdi32full.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8247225","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\gdi32full.dll","BUFFER OVERFLOW","Information: Owner"
"10:52:34,8247342","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\gdi32full.dll","SUCCESS","Information: Owner"
"10:52:34,8247447","ryuk.exe","4888","CloseFile","C:\Windows\SysWOW64\gdi32full.dll","SUCCESS",""
"10:52:34,8249034","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8249469","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\gdi32.dll","BUFFER OVERFLOW","Information: Owner"
"10:52:34,8249584","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","Information: Owner"
"10:52:34,8249689","ryuk.exe","4888","CloseFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS",""
"10:52:34,8251048","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\user32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8251456","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\user32.dll","BUFFER OVERFLOW","Information: Owner"
"10:52:34,8251705","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\user32.dll","SUCCESS","Information: Owner"
"10:52:34,8251812","ryuk.exe","4888","CloseFile","C:\Windows\SysWOW64\user32.dll","SUCCESS",""
"10:52:34,8256609","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8257426","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\shell32.dll","BUFFER OVERFLOW","Information: Owner"
"10:52:34,8257613","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Information: Owner"
"10:52:34,8257768","ryuk.exe","4888","CloseFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS",""
"10:52:34,8262362","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\msvcrt.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8263056","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\msvcrt.dll","BUFFER OVERFLOW","Information: Owner"
"10:52:34,8263309","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\msvcrt.dll","SUCCESS","Information: Owner"
"10:52:34,8263441","ryuk.exe","4888","CloseFile","C:\Windows\SysWOW64\msvcrt.dll","SUCCESS",""
"10:52:34,8264989","ryuk.exe","4888","CreateFile","C:\Windows\SysWOW64\rpcrt4.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:34,8265647","ryuk.exe","4888","QuerySecurityFile","C:\Windows\SysWOW64\rpcrt4.dll","BUFFER OVERFLOW","Information: Owner"
